번호,제목,링크,글쓴이,작성일,조회,본문,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178
8035390660,트럼프발 車관세 파장에 K-배터리 예의주시…3사 희비 엇갈리나,https://www.fmkorea.com/index.php?mid=stock&document_srl=8035390660&search_keyword=%EC%82%AC%EC%A3%BC&search_target=title_content&page=359,sadsdl,2025.02.16,228,"LG엔솔, 美 7개 공장 운영·건설 중…고객사 주력 차종 멕시코 생산은 부담SK온·삼성SDI, 주력 차종 대부분 미국 생산…美 생산 거점 중요성 ↑(서울=연합뉴스) 장하나 기자 = 도널드 트럼프 미국 대통령이 멕시코·캐나다산 자동차에 대한 고율 관세 부과 방침을 밝힌 데 이어 오는 4월부터 수입 자동차에 관세를 부과할 계획이라고 밝히면서 전기차 캐즘(Chasm·일시적 수요 정체)으로 어려움을 겪는 배터리 업계가 향후 미칠 파장에 촉각을 곤두세우고 있다.관세가 현실화하면 전기차 생산 비용이 증가하면서 차량 가격이 상승해 소비 심리 위축과 배터리 수요 감소로 이어질 수 있기 때문이다.다만 완성차 업체의 주요 생산 거점에 따라 관세 정책이 미칠 영향이 다를 것으로 예상되는 만큼 향후 북미 전략에 따라 K-배터리 3사의 희비도 엇갈릴 가능성이 있다.상호관세 부과 방침 발표하는 트럼프 미국 대통령16일 업계에 따르면 트럼프 대통령은 14일(현지시간) 행정명령 서명 행사에서 기자들과 만나 오는 4월 2일께 수입 자동차에 대해 관세를 부과할 계획이라고 말했다.이미 멕시코와 캐나다에서 수입되는 자동차 등의 제품에 대한 25% 관세 부과도 예고된 상태다.이에 따라 미국 내에서 배터리를 조달하려는 완성차 업체들의 움직임이 빨라질 것으로 예상되는 가운데, 북미 시장을 중심으로 주요 고객사 확보와 생산 거점 확대에 집중해 온 K-배터리 3사도 후속 상황을 예의주시하고 있다.업계 관계자는 ""아직은 상황이 어떻게 전개될지 몰라서 다양한 시나리오를 따져보는 중""이라며 ""(관세 부과로) 전기차 캐즘이 더 이상 일시적인 게 아니라 장기적으로 갈 수 있어 배터리 업계에도 위기일 수 있다""고 우려했다.단기적으로 캐나다와 멕시코 등에서 미국으로 들여오는 완성차에 관세가 부과돼 가격이 올라가면 소비자 부담으로 전가되며 자동차 교체 수요가 줄고 전기차 전환이 지연되는 등 부정적인 영향을 받을 수 있다.다만 장기적으로는 미국 현지에 생산 거점을 보유한 배터리 업체의 전략적 가치가 커지며 배터리 업계에 오히려 기회가 될 수 있다는 장밋빛 전망도 나온다.일각에서는 향후 북미 시장 전략에 따라 업체 간 희비도 엇갈릴 수 있다는 분석도 제기된다.LG에너지솔루션의 경우 미국 현지에서 단독 공장 2개와 제너럴모터스(GM), 혼다, 현대차와의 합작공장 5개 등 총 7개의 공장을 운영 또는 건설하고 있다.LG에너지솔루션은 그간 GM, 포드, 테슬라 등과 협력하며 북미 전기차 시장에서 강력한 입지를 구축해 왔다.다만 LG에너지솔루션의 배터리가 탑재되는 포드의 머스탱 마하-E가 멕시코 쿠아우티틀란 공장에서 조립되고, GM의 쉐보레 이쿼녹스 EV와 블레이저 EV가 멕시코 라모스 아리즈페 조립 공장에서 제조되는 점은 향후 관세 부과시 리스크 요인이 될 수 있다.업계 관계자는 ""관세 부과로 간접적인 영향을 받게 되는 것은 맞다""며 ""다만 (LG에너지솔루션이) 미국에 공장을 가장 많이 짓고 있기 때문에 장기적으로는 나쁘지 않다고 보고 있다""고 말했다.LG에너지솔루션은 앞서 지난달 24일 실적 콘퍼런스콜에서 ""전기차 정책과 규제의 변화가 생기면 단기적으로 수요 성장세가 둔화할 수 있을 것""이라며 ""다만 미국 중심의 보호무역 기조가 갈수록 심화하는 분위기라 당사와 같이 선도적으로 북미 시장을 개척해 온 회사들은 선진입 효과가 뚜렷해질 것으로 보고 있다""고 말했다.SK온과 삼성SDI의 경우 배터리가 탑재되는 주력 차종 대부분이 미국 내 공장에서 생산되고 있어 상대적으로 영향을 덜 받을 것으로 보인다.SK온은 포드 등 고객사의 주력 차량 모델이 미국에서 생산되는 데다 현재 미국 내 공장에서 배터리를 생산하고 있어 배터리 3사 중 관세 회피 효과가 가장 클 전망이다.SK온의 배터리가 탑재되는 포드 F-150 라이트닝은 미시간주 디어본에 위치한 '로우그 일렉트릭 비히클 센터'에서 조립된다.여기에 SK온 배터리가 탑재되는 것으로 알려진 현대차의 아이오닉9은 조지아주에 있는 '현대차그룹 메타플랜트 아메리카'(HMGMA)에서 생산될 예정이다.이철민 현대차 국내마케팅실 상무는 지난 11일 열린 '아이오닉9 미디어 익스피리언스' 행사에서 ""아이오닉9의 미국 판매 모델은 미국에서만 생산할 계획""이라고 강조한 바 있다.현재 미국 내 배터리 공장이 없는 삼성SDI는 BMW와 리비안, 스텔란티스를 주요 고객사로 두고 있다.삼성SDI의 배터리가 탑재되는 리비안 R1T는 일리노이주 노멀에 위치한 공장에서 조립되고 있고, 지프 랭글러 플러그인 하이브리드 자동차(PHEV)는 오하이오주 톨레도에 있는 공장에서 생산되고 있다.업계 관계자는 ""관세 정책 변화로 완성차 업체들의 현지화 전략이 더욱 가속화될 가능성이 크다""며 ""결국 미국 내에서 배터리를 직접 생산하고, 주력 차종도 미국에서 조립되는 기업이 가장 유리한 위치를 차지할 것""이라고 말했다.다른 관계자는 ""배터리 업체들이 미국 내 생산 시설에 집중하는 것은 장기적인 경쟁력 확보 차원에서도 필수적""이라며 ""LG에너지솔루션과 SK온의 경우 미국 내 직접 생산 비중이 높아 보호무역 기조가 강화되더라도 경쟁력을 유지할 수 있는 구조를 갖추고 있다""고 말했다.https://n.news.naver.com/mnews/article/001/0015215697",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441356344,냉정하게 씨발 포스코 눈 딱감고 최영준 하나 사주면 안되냐 시발,https://www.fmkorea.com/index.php?mid=football_korean&document_srl=2441356344&search_keyword=%EC%82%AC%EC%A3%BC&search_target=title_content&page=277,기쁜포항팬,2019.12.01,547,이건 좀 부탁한다 염치없지만,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8705572049,알나스르가 한츠코 버려서 베이가 못팔게하더니,https://www.fmkorea.com/index.php?mid=football_world&document_srl=8705572049&search_keyword=%EC%82%AC%EC%A3%BC&search_target=title_content&page=64,Mina.,2025.07.27,264,펠릭스 사주는걸로 사죄하는건가,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7455737715,염보 “ 준오는 요즘 어떻게 지내”,https://www.fmkorea.com/index.php?mid=starcraft&document_srl=7455737715&search_keyword=%EC%82%AC%EC%A3%BC&search_target=title_content&page=91,국보급안토니턴,2024.09.09,357,“아직도 제이디가 밥사주고 술사줘?”ㅋㅋㅋㅋㅋㅋ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786695939,인스타로 주식 자랑하던 동생 결국 셔터 내림,https://www.fmkorea.com/index.php?mid=stock&document_srl=3786695939&search_keyword=%ED%83%80%EB%A1%9C&search_target=title_content&page=289,Posty_,2021.07.28,6700,인스타로 자꾸 얼마 먹었네 이러면서 단타 자랑하던 동생이 있었는데 어느날부턴가 투자전용계정까지 만들어서 자랑하다가 하락타 두 번 맞고 스토리 셔터 내리고 조용해짐크게 잃고 상승장에서 조금 수익 생기면 또 스토리 올리겠지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8445622686,세진이 한타석씩 주는거 이해안가긴함,https://www.fmkorea.com/index.php?mid=baseball&document_srl=8445622686&search_keyword=%ED%83%80%EB%A1%9C&search_target=title_content&page=463,카토코나츠,2025.05.29,22,2군 진득하이 폼 만들어야한다고 생각하긴 하는데 니가 진짜 재능이면 한타석씩 줬을때 증명해보이라 이건가 1군동행할거면 지타로 한시리즈 타석 함 몰아줘보돈동,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224604559,나 극극우였는데,https://www.fmkorea.com/index.php?mid=politics&document_srl=3224604559&search_keyword=%EC%82%AC%EC%A3%BC&search_target=title_content&page=410,킹더에러,2020.11.26,231,총선때 대가리 깨짐 진짜 여론조사 주작인지 알았고 국힘이 호남권빼고 압도적으로 이길 줄 암 근데 그 예상 좌석수 발표할때 다리 힘이 쫙 빠짐. 그 후에는 극우쪽에서 부정선거라고 지랄했는데 나는 선진국 현대사회에선 부정선거 불가능하다고 생각해서 부정선거 주장하는 새끼들이랑 키보드 배틀 뜨면서 얼마 전까지 같은 사상을 가지고 있는 새끼들이 이렇게 한심했구나 이렇게 생각하면서 대가리 깨짐. 그래도 군사쪽은 아직 극우임. 솔직히 정갤에도 극우였던 분 많을거 같은데 다들 어떻게 깨지심?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7853225325,초롱 : 연애훈수가 좀 많이 들어올수있겠다 생각이들어요 // 다주: 아,https://www.fmkorea.com/index.php?mid=ib&document_srl=7853225325&search_keyword=%ED%83%80%EB%A1%9C&search_target=title_content&page=220,면세점우포리,2024.12.24,29377,초롱 : 그때마다 빨리 처냈으면 좋겠어요다주 : 안돼!!! 내 인생의 낙이 어제 밖에서 밥먹으면서 이부분 보는데 시발 존나웃참함 ㅅㅂ ㅋㅋ 고수달 타로,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6356573354,개씹좆킅 특,https://www.fmkorea.com/index.php?mid=lol&document_srl=6356573354&search_keyword=%ED%83%80%EB%A1%9C&search_target=title_content&page=472,I미야지마메이I,2023.11.04,47,1셋 체급빨로 이기고2셋 줄건줘 못하고 무리하다 쳐발리고3셋 개쫄보새키들마냥 다주다가 급해져서 터널시야로 꼬라박고4셋 기적의 한타로 이기고5셋 멸망올시즌 내내 이랬는디 이각 또보인다 싀벌럼들,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305339012,LNG는 카이사는 트타로 받아칠수 있다고 결론 내린거 같지?,https://www.fmkorea.com/index.php?mid=lol&document_srl=6305339012&search_keyword=%ED%83%80%EB%A1%9C&search_target=title_content&page=485,이리엠마맘,2023.10.21,263,C9전에서도 한번 보여줬던 패턴이고,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7892360753,갤에 마슝좍들이 한 트럭이네,https://www.fmkorea.com/index.php?mid=genshin&document_srl=7892360753&search_keyword=%EC%82%AC%EC%A3%BC&search_target=title_content&page=9,본죽,2025.01.05,54,Video Player  					Video 태그를 지원하지 않는 브라우저입니다. 				        00:00          00:00 / 00:001.00x2.00x1.75x1.50x1.25x1.00x0.75x0.50x0.25x                 개부자들 햄버거 하나만 사주세요,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4799795783,특신점화 33333 유물세팅비 쌌었는데 엄청 비싸졌다,https://www.fmkorea.com/index.php?mid=lostark&document_srl=4799795783&search_keyword=%EC%8B%A0%EC%A0%90&search_target=title_content&page=13,괴벨스,2022.07.08,1112,속속전각 정단전각 뚫고원타돌 대충 깎고특신 원타목걸이점5정3점5타3점5속3타5원3 이런식으로 하면 평균품질 80 이상 이어도 진짜 쌌었는데 지금은 15만골쯤 드네..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315854391,"사과몽) 23, 24일 즈음에 컨텐츠 할수도 있다",https://www.fmkorea.com/index.php?mid=afreecatv&document_srl=5315854391&search_keyword=%ED%83%80%EB%A1%9C&search_target=title_content&page=438,미류,2022.12.16,1752,유튜브 지인중에 타로 보는사람 있는데 이벤트로 로나월드 접속시켜서주민들 타로 봐주는 컨텐츠 진행 고민중물론 로나 허락 받아야 가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5483560455,아 복귀해서 기부니가 좋다 그래서 그냥 바로 나만의 포르쉐 야무지게 조진다,https://www.fmkorea.com/index.php?mid=car&document_srl=5483560455&search_keyword=%EC%A0%90%EC%8B%A0&search_target=title_content&page=3,Intruder,2023.02.11,427,"10일만에 나만의 포르쉐 조진다포르쉐 라인업중 딱 2개만 존재하는 모델카이엔마칸중에서마칸의 현시점 신차로 내릴수있는 가장 강력한 모델GTS모델을 견적내봤습니다견적 내본건 그냥 저의 주관이 가득담긴 모델이라그냥 아 그렇구나 하시면 됩니다2900cc V6 엔진이며450마력 56토크의 힘을 내는 물건입니다제로백 4.5초의 힘을 가지고있죠가격의 경우베이스 가격은1억 2,220만원옵션 추가가격은1,160만원입니다외장색젠티안 블루 메탈릭 0원휠21인치 RS 스파이더 휠 사틴블랙 도색 0원내부 색상블랙 & 패블 그레이 레더패키지  300만원시트어댑티브 스포츠 시트 플러스 18웨이 일렉트릭익스테리어 옵션포르쉐 로고 문짝에서 빔 40만원그냥 알리에서 하세요문짝에 GTS로고 실버로 도색 30만원(기본 블랙이라 잘안보임)익스클루시브 연료캡 20만원(의외로 차주들 만족도 오지게 높은 옵션)주행관련 옵션에어서스 0원포르쉐 토크 벡터링 플러스 220만원(커브 돌때 토크 제어 해주는것 이게 발전된게 PDCC라고 생각하면 좋음)라이트 관련옵션틴티드 PDLS 플러스 라이트 70만원(기본은 그냥 PDLS)열선 윈드스크린 60만원컴포트 및 안전 옵션차선 유지 보조 시스템 90만원인테리어 옵션통풍시트(전방) 130만원핸따 + GT스포츠 휠 40만원인테리어 가죽 옵션셀카존 70만원그외 옵션휴대폰 무선 충전 40만원쉬이벌... 개비싸네 진짜...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1749581549,역대 영화 흥행순위 TOP50,https://www.fmkorea.com/index.php?mid=humor&document_srl=1749581549&search_keyword=%EC%9A%B4%EC%84%B8&search_target=title_content&page=70,민트맛김치,2019.04.19,2483,50. 해리포터와 혼혈 왕자 (한화 1조 625억)49. 해리포터와 불사조 기사단 (한화 1조 687억)48. 니모를 찾아서 (한화 1조 691억)47. 호빗:다섯 군대 전투 (한화 1조 869억)46. 호빗:스마우그의 폐허 (한화 1조 897억)45. 해리포터와 죽음의 성물 1부 (한화 1조 919억)44. 쥬만지:새로운 세계 (한화 1조 939억)43. 캐리비안의 해적:세상의 끝에서 (한화 1조 953억)42. 정글북 (한화 1조 990억)41. 라이온킹(94년작) (한화 1조 1011억)40. 슈퍼배드2 (한화 1조 1037억)39. 해리포터와 마법사의 돌 (한화 1조 1086억)38. 다크나이트 (한화 1조 1425억)37. 호빗:뜻밖의 여정 (한화 1조 1609억)36. 주토피아 (한화 1조 1640억)35. 이상한 나라의 앨리스 (한화 1조 1659억)34. 스타워즈:에피소드1 보이지 않는 위험 (한화 1조 1676억)33. 도리를 찾아서 (한화 1조 1659억)32. 쥬라기 공원(93년작) (한화 1조 1705억)31. 슈퍼배드3 (한화 1조 1765억)30. 캐리비안의 해적:낯선 조류 (한화 1조 1889억)29. 로그 원:스타워즈 스토리 (한화 1조 1889억)28. 캐리비안의 해적:망자의 함 (한화 1조 2122억)27. 토이스토리3 (한화 1조 2131억)26. 캡틴 마블 (한화 1조 2138억)25. 다크나이트 라이즈 (한화 1조 2335억)24. 트랜스포머:사라진 시대 (한화 1조 2553억)23. 007 스카이폴 (한화 1조 2604억)22. 반지의제왕:왕의 귀환 (한화 1조 2733억)21. 트랜스포머3 (한화 1조 2777억)20. 아쿠아맨 (한화 1조 3049억)19. 캡틴 아메리카:시빌 워 (한화 1조 3113억)18. 미니언즈 (한화 1조 3182억)17. 아이언맨3 (한화 1조 3812억)16. 분노의질주:더 익스트림 (한화 1조 4053억)15. 인크레더블2 (한화 1조 4130억)14. 미녀와 야수 (한화 1조 4365억)13. 겨울왕국 (한화 1조 4513억)12. 쥬라기 월드:폴른 킹덤 (한화 1조 4889억)11. 스타워즈:라스트 제다이 (한화 1조 5150억)10. 해리포터와 죽음의 성물 2부 (한화 1조 5255억)9. 블랙팬서 (한화 1조 5314억)8. 어벤져스:에이지 오브 울트론 (한화 1조 5979억)7. 분노의 질주:더 세븐 (한화 1조 7246억)6. 어벤져스 (한화 1조 7268억)5. 쥬라기 월드 (한화 1조 9007억)4. 어벤져스:인피니티 워 (한화 2조 3290억)3. 스타워즈:깨어난 포스 (한화 2조 3515억)2. 타이타닉 (한화 2조 4800억)1. 아바타 (한화 3조 1700억),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101983979,"윤산군 단편 칼럼 7) 민주당의 위험천만한 도박, 그 끝은 파국이다",https://www.fmkorea.com/index.php?mid=politics&document_srl=8101983979&search_keyword=%EC%82%AC%EC%A3%BC&search_target=title_content&page=47,윤산군일기사관,2025.03.06,1927,"갈수록 점입가경이다이재명 민주당 대표가 초래한 이른바 ""잼비디아"" 사태가 정치권에 큰 파문을 낳고 있다그리고 사태를 수습해도 모자를 판에 민주당은 오히려 이재명 대표의 결사옹위에 나서는 모양새다오늘 민주당 진성준 의원은 ""50조 원"" 규모의 첨단산업 펀드를 만들자면서, 이재명 대표를 위한 지원 사격에 나섰다그런데 그 재원 확보의 수단이 국민참여형 펀드라고 한다정부와 기업은 물론 ""전국민이 힘을 모아"" 50조 원의 국민펀드를 조성하고 AI 등 첨단산업을 육성하자는 논리다사실 역사적으로 전례가 없는 일은 아니다16세기 네덜란드 동인도회사도 ""전국민이 회사 주식을 매입해"" 네덜란드의 해양 패권 장악에 기여했으니 말이다인도네시아를 식민지로 삼은 네덜란드 동인도회사는 향신료 무역을 독점하여 ""막대한 부""를 쌓았으니, 가히 국민펀드의 성공적인 사례라고 할 수 있겠다하지만 그걸 벤치마킹 했던 스코틀랜드는 오히려 파산해버렸다 ""전국민이 투자한"" 파나마 식민지 개척이 스페인의 방해와 말라리아 창궐로 실패하고 만 것이다결국 ""막대한 빚""을 짊어지게된 스코틀랜드는 부채 탕감을 조건으로 잉글랜드에 합병되었다 나라까지 망하게 한 국민펀드의 대표적인 실패 사례라고 할 수 있다대항해시대의 ""해외 식민지 확보""는 지금의 ""AI 혁명""과 유사한 측면이 많다엄청난 투자금이 들어가는 일이지만 일단 성공한다면, 막대한 부를 거머쥐고 세계 해양 패권까지 장악할 수 있는 식민지 확보처럼,AI 산업 역시 천문학적인 돈이 투입되지만, 잘만된다면 엄청난 부와 함께 세계 경제의 선두주자로 우뚝설 수 있는 절호의 기회이기도 하다하지만 그만큼 ""국민이 부담해야할 리스크""도 굉장히 크다 네덜란드처럼 벼락부자가 될 수도 있지만, 스코틀랜드처럼 순식간에 빚더미에 앉을 수도 있다그런데 이재명 대표와 진성준 의원은 아무런 대책도 없이 무조건 국민의 피같은 돈을 올인해야 한다고 주장하고 있다펀드라는 그럴듯한 말을 하고 있지만 세계적인 국부펀드들의 절대 다수는 석유, 외환, 연금 등 안정적인 재원 확보 수단이 있다사우디는 막대한 석유가, 싱가포르는 넘쳐나는 외환이, 중국은 거대한 연금 기금으로 펀드를 운영한다반면 우리나라는 어떠한가 대왕고래의 석유는 한밤의 꿈으로 끝나버렸고, 외환보유고는 세계 경제의 불확실성 속에 5년 만에 최저치를 기록했다국민연금은 더욱 참담하다 당장 내후년부터 적자로 전환되고, 지금의 2030세대가 은퇴할 무렵엔 100~300조 원의 적자가 날 것이라는 비관적인 전망까지 나왔다이런 상황에서 성패가 불확실한 사업에 수십조원을 들이붓자는 민주당의 주장은 미래 세대의 앞날을 경시하는 무책임한 태도다전세계적인 AI 혁명 속에서 우리나라 역시 과감한 투자와 혁신이 필요하다는건 부정할 수가 없다하지만 국가의 명운이 걸린 사업인만큼, 치밀한 투자 계획과 확실한 재원 확보 수단을 먼저 갖추어야 할 것이다배당률이 제로에 가까운 AI기업의 지분으로 국민 세금을 경감한다는 식의 뜬구름 잡는 소리나,아무런 재원 확보 수단도 없이 그냥 국민이 힘을 모으면 다 된다는 식의 허무맹랑한 소리는그저 위험천만한 도박에 불과하다 그리고 그 끝은 결국 파국이다",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111706949,등산복에 바지 뭐입나요??,https://www.fmkorea.com/index.php?mid=fashion&document_srl=4111706949&search_keyword=%ED%83%80%EB%A1%9C&search_target=title_content&page=42,개집해체,2021.11.25,1531,이거 핏한조거랑 입으면됨?인스타로 등산복 코디찾으니까 여자들 엉덩이만나옴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
